Sample	Mapping Rate	Unique Rate of Mapped	Duplicate Rate of Mapped	Duplicate Rate of Mapped, excluding Globins	Base Mismatch	End 1 Mapping Rate	End 2 Mapping Rate	End 1 Mismatch Rate	End 2 Mismatch Rate	Expression Profiling Efficiency	High Quality Rate	Exonic Rate	Intronic Rate	Intergenic Rate	Intragenic Rate	Ambiguous Alignment Rate	High Quality Exonic Rate	High Quality Intronic Rate	High Quality Intergenic Rate	High Quality Intragenic Rate	High Quality Ambiguous Alignment Rate	Discard Rate	rRNA Rate	Chimeric Alignment Rate	End 1 Sense Rate	End 2 Sense Rate	Avg. Splits per Read	Alternative Alignments	Chimeric Reads	Duplicate Reads	End 1 Antisense	End 2 Antisense	End 1 Bases	End 2 Bases	End 1 Mapped Reads	End 2 Mapped Reads	End 1 Mismatches	End 2 Mismatches	End 1 Sense	End 2 Sense	Exonic Reads	Failed Vendor QC	High Quality Reads	Intergenic Reads	Intragenic Reads	Ambiguous Reads	Intronic Reads	Low Mapping Quality	Low Quality Reads	Mapped Duplicate Reads	Mapped Reads	Mapped Unique Reads	Mismatched Bases	Non-Globin Reads	Non-Globin Duplicate Reads	Reads excluded from exon counts	Reads used for Intron/Exon counts	rRNA Reads	Total Bases	Total Mapped Pairs	Total Read Number	Unique Mapping, Vendor QC Passed Reads	Unpaired Reads	Read Length	Genes Detected	Estimated Library Complexity	Genes used in 3' bias	Mean 3' bias	Median 3' bias	3' bias Std	3' bias MAD_Std	3' Bias, 25th Percentile	3' Bias, 75th Percentile	Median of Avg Transcript Coverage	Median of Transcript Coverage Std	Median of Transcript Coverage CV	Median Exon CV	Exon CV MAD
B09-40-1M	0.968776	1	0	0	0.00616459	0.971605	0.965947	0.00564834	0.00668386	0.890693	0.882652	0.919401	0.0270488	0.0369759	0.94645	0.0165745	0.965507	0.0149724	0.00865157	0.98048	0.0108687	0	0.00764554	0	0.495743	0.507824	0.30485	39821540	186730	0	22223100	21555617	4209568408	4185057420	55389058	55066545	23777077	27972339	21847889	22240952	101552966	0	97493840	4084194	104540662	1830747	2987696	14140838	12961763	0	110455603	110455603	51749416	110452175	0	0	110455603	844493	8394625828	54635051	153837170	114015630	0	76	20947	0	5061	0.540033	0.549669	0.30465	0.371141	0.296296	0.8	0	0	1.00125	0.268965	0.255135
B10-02-1RNA	0.962741	1	0	0	0.00733677	0.967057	0.958425	0.00664809	0.00803166	0.841775	0.890011	0.874352	0.0692223	0.0276783	0.943574	0.0287473	0.896956	0.0672128	0.0165569	0.964169	0.019274	0	0.0164416	0	0.492871	0.500998	0.259281	32391757	1896286	0	37178170	36244390	6655357924	6595952524	87570499	86788849	44245386	52976428	36132885	36389365	152451454	0	155181753	4825974	164521005	5012369	12069551	19833738	19177595	0	174359348	174359348	97221814	174352686	0	0	174359348	2866740	13251310448	85942513	213498989	181107232	0	76	26396	0	9455	0.60737	0.650407	0.282892	0.318644	0.409091	0.848101	0	0	0.970895	0.294466	0.28236
B11-11-1M	0.965183	1	0	0	0.00680637	0.968061	0.962305	0.00605795	0.00755926	0.892423	0.919292	0.924616	0.0352623	0.0213678	0.959878	0.0187541	0.938175	0.032847	0.0137531	0.971022	0.0152247	0	0.0169448	0	0.500102	0.504635	0.249722	9546177	85645	0	19445564	19147743	3444989256	3424505964	45328806	45059289	20869560	25886732	19453477	19506089	83574261	0	83093088	1931398	86761551	1695146	3187290	8311943	7295007	0	90388095	90388095	46756292	90384727	0	0	90388095	1531607	6869495220	44632391	103194879	93648702	0	76	23200	0	7249	0.718953	0.823529	0.279789	0.217157	0.561983	0.944444	0	0	1.21486	0.358685	0.366384
B11-25-1M	0.971783	1	0	0	0.00542202	0.975017	0.96855	0.00508409	0.0057622	0.880352	0.912787	0.905914	0.0518527	0.0245525	0.957766	0.0176812	0.926739	0.0487311	0.011785	0.97547	0.012745	0	0.0103393	0	0.501505	0.5015	0.223381	31770919	396859	0	36995282	36721130	6539746268	6496366532	86049293	85478507	33248638	37433367	37218735	36942063	155389366	0	156568320	4211438	164283544	3032818	8894178	16520032	14959480	0	171527800	171527800	70682005	170453569	0	0	171527800	1773475	13036112800	84902164	208279182	176508263	0	76	25646	0	9772	0.603789	0.652174	0.298487	0.34721	0.383966	0.867925	0	0	0.899806	0.219691	0.212834
B11-48-1M	0.971041	1	0	0	0.0064332	0.973444	0.968637	0.00581818	0.00705129	0.91047	0.899469	0.937623	0.0183671	0.0224293	0.95599	0.0215803	0.968207	0.0120527	0.00748693	0.98026	0.0122529	0	0.0179444	0	0.49866	0.504972	0.282595	24228344	107546	0	24472096	24038600	4324619336	4303261892	56902886	56621867	25161393	30343532	24341229	24521440	106443462	0	102111992	2546277	108528583	2449893	2085121	12413244	11412761	0	113524753	113524753	55504925	113505776	0	0	113524753	2037131	8627881228	56181582	141138738	116910394	0	76	22141	0	6041	0.569056	0.6	0.300553	0.363341	0.333333	0.830882	0	0	0.942697	0.246183	0.230642
B12-21-1M	0.971661	1	0	0	0.00634418	0.975338	0.967985	0.00546289	0.00723216	0.894803	0.879097	0.9209	0.023054	0.0334511	0.943954	0.0225952	0.967588	0.0127689	0.00775987	0.980357	0.0118831	0	0.0120593	0	0.497861	0.505197	0.288608	42954732	162490	0	27176142	26568619	4798851052	4762672848	63142777	62666748	26215614	34444431	26944614	27126751	115857947	0	110598732	4208467	118758364	2842694	2900417	16205752	15210793	0	125809525	125809525	60660045	125805935	0	0	125809525	1517172	9561523900	62231512	172433496	129478764	0	76	21231	0	5699	0.538946	0.553571	0.30193	0.368803	0.299923	0.8	0	0	0.975138	0.246992	0.23361
B13-07-1M	0.973737	1	0	0	0.00544436	0.977556	0.969919	0.00488291	0.00601023	0.880718	0.895473	0.904471	0.0459782	0.0222075	0.950449	0.027343	0.929901	0.0439665	0.0113984	0.973868	0.0147338	0	0.0138893	0	0.500497	0.501644	0.291621	49730857	464328	0	50400560	49862826	9019832076	8949359708	118682001	117754733	44043069	53787738	50500774	50191755	213850246	0	211722624	5250676	224721174	6464884	10870928	26746889	24714110	0	236436734	236436734	97830807	236402157	0	0	236436734	3283942	17969191784	117155313	292544510	242813653	0	76	25023	0	8262	0.550934	0.5625	0.297069	0.363522	0.323077	0.8125	0	0	0.876901	0.225452	0.213849
B13-07-1RNA	0.98074	1	0	0	0.00237243	0.97882	0.98266	0.00210674	0.00263707	0.890032	0.909029	0.907511	0.0495219	0.0256647	0.957032	0.0173029	0.929667	0.0455069	0.011682	0.975174	0.013144	0	0.0135181	0	0.496918	0.4982	0.26422	10355389	351722	0	11530776	11539988	2074682048	2082822104	27298448	27405554	4370820	5492552	11389492	11457183	49644459	0	49727506	1403960	52353506	946536	2709047	4733680	4976496	0	54704002	54704002	9863372	54698747	0	0	54704002	739495	4157504152	27048974	66133665	55778276	0	76	20164	0	3248	0.541756	0.547619	0.303219	0.376641	0.3	0.811321	0	0	0.967642	0.30932	0.290133
B13-52-1M	0.970402	1	0	0	0.00686808	0.973366	0.967438	0.00602106	0.00772028	0.892542	0.907911	0.919765	0.034294	0.0200912	0.954059	0.0258496	0.93948	0.0314535	0.011751	0.970933	0.017316	0	0.0185978	0	0.499864	0.505764	0.24663	15166926	127505	0	22636437	22229801	4000827264	3976461208	52642464	52321858	24089226	30699393	22624123	22748337	96542541	0	95298254	2108858	100142183	2713281	3599642	10433501	9666068	0	104964322	104964322	54788619	104924559	0	0	104964322	1952104	7977288472	51885674	123332715	108165789	0	76	23234	0	6912	0.717778	0.826446	0.282285	0.214426	0.559626	0.944444	0	0	1.19876	0.352228	0.355804
B14-07RNA	0.990451	1	0	0	0.00237775	0.990646	0.990256	0.0021722	0.00258338	0.892233	0.916264	0.900835	0.053138	0.023491	0.953973	0.0225364	0.920627	0.0504417	0.0136154	0.971068	0.0153164	0	0.0120898	0	0.49728	0.50182	0.265725	11908204	673261	0	15747628	15598027	2818763012	2817655768	37088987	37074418	6122915	7279076	15577196	15712016	66808967	0	67953293	1742169	70749860	1671376	3940893	5537245	6210112	0	74163405	74163405	13401991	74128695	0	0	74163405	896620	5636418780	36861232	86786621	74878417	0	76	22991	0	5126	0.560414	0.584713	0.2983	0.368604	0.333333	0.82	0	0	0.902353	0.261001	0.244975
B14-117-1RNA-2	0.989075	1	0	0	0.00228158	0.98836	0.98979	0.0021273	0.00243563	0.876541	0.905369	0.886223	0.0597188	0.0321224	0.945942	0.0219357	0.916152	0.0552114	0.0140357	0.971364	0.0146005	0	0.012566	0	0.497302	0.501694	0.256284	15288699	409075	0	14027016	13920499	2505895636	2509521292	32972311	33020017	5330799	6112254	13876454	14015120	58483930	0	59747435	2119830	62424910	1447588	3940980	5857132	6244893	0	65992328	65992328	11443053	65988941	0	0	65992328	829260	5015416928	32781103	82009985	66721286	0	76	22847	0	5251	0.599945	0.653846	0.298172	0.346793	0.387097	0.863248	0	0	0.930426	0.274403	0.256302
B14-130-1M	0.972444	1	0	0	0.00607564	0.97393	0.970958	0.00565843	0.00649413	0.892177	0.894582	0.917458	0.0282233	0.0366496	0.945681	0.0176689	0.959312	0.0183967	0.0106774	0.977709	0.011614	0	0.00931845	0	0.497312	0.506801	0.27929	36766993	128564	0	25325428	24761641	4549710740	4535826452	59864615	59681927	25744238	29456227	25054559	25444498	109678958	0	106944216	4381337	113052952	2112253	3373994	13578764	12602326	0	119546542	119546542	55200465	119540312	0	0	119546542	1113988	9085537192	59187003	159701109	122934116	0	76	23951	0	7066	0.5575	0.578125	0.29927	0.362928	0.327553	0.818548	0	0	0.913288	0.22708	0.213611
B14-48-1RNA	0.984256	1	0	0	0.00244319	0.983767	0.984745	0.00220095	0.00268519	0.831842	0.903428	0.845149	0.0925158	0.0416952	0.937664	0.0206405	0.872813	0.0880635	0.0211568	0.960876	0.0179672	0	0.0107033	0	0.496264	0.500905	0.239308	12445389	566666	0	11058619	10961602	2013095220	2015095160	26488095	26514410	4430715	5410914	10894588	11001369	44794990	0	47883953	2209948	49698557	1094000	4903567	4611490	5118552	0	53002505	53002505	9841629	52988685	0	0	53002505	567303	4028190380	26243712	66295720	53850331	0	76	23422	0	4505	0.581057	0.609375	0.293187	0.354504	0.361702	0.842767	0	0	0.892134	0.275144	0.254069
B14-70-1RNA	0.990042	1	0	0	0.00227111	0.990296	0.989789	0.00208299	0.00245932	0.886209	0.918957	0.895122	0.0598417	0.0269852	0.954964	0.0180506	0.915902	0.056366	0.0141448	0.972268	0.0135868	0	0.0093874	0	0.498533	0.501544	0.270693	10582495	443651	0	12865245	12779468	2334129404	2332933012	30712229	30696487	4861973	5737418	12789966	12858653	54968323	0	56431975	1657124	58643127	1108465	3674804	4578877	4976741	0	61408716	61408716	10599391	61404377	0	0	61408716	576468	4667062416	30534189	72608848	62026353	0	76	22133	0	4272	0.554209	0.571429	0.301063	0.369753	0.322581	0.821875	0	0	0.887508	0.260335	0.241703
B14-78-1-U	0.973073	1	0	0	0.00632499	0.975357	0.970788	0.00555035	0.00710328	0.906371	0.907981	0.931453	0.0254029	0.0250256	0.956856	0.0181188	0.95743	0.0194051	0.0114591	0.976836	0.0117053	0	0.0205359	0	0.499392	0.505461	0.255519	24991248	142856	0	30074457	29561781	5415304456	5389935124	71254006	70920199	30056847	38286199	30001453	30214634	132428546	0	129091438	3558001	136040178	2576026	3611632	14012786	13082767	0	142174205	142174205	68343046	142159905	0	0	142174205	2919676	10805239580	70355190	171099782	146108534	0	76	24636	0	9515	0.7107	0.820513	0.285918	0.22118	0.54321	0.941176	0	0	1.1108	0.296455	0.293224
B15-15_1_1	0.984121	1	0	0	0.00394088	0.984759	0.983483	0.00402802	0.00385364	0.908944	0.93496	0.92361	0.0380376	0.014834	0.961647	0.0235186	0.93427	0.0360989	0.0114426	0.970369	0.0181887	0	0.0232762	0	0.0157238	0.985028	0.372458	26439729	851664	0	125646486	1912976	14981536444	14962136162	148332044	148139962	60345856	57658634	2007207	125860495	273824465	0	277189456	4397851	285101535	6972620	11277070	19000924	19282550	0	296472006	296472006	118004490	296412485	0	0	296472006	6900733	29943672606	147565192	327695385	301255656	0	101	25023	0	12041	0.634848	0.704301	0.291218	0.317375	0.423529	0.886995	0	0	1.10225	0.286892	0.29248
B15-25_1_2	0.806735	1	0	0	0.00501351	0.807644	0.805827	0.00414832	0.00588065	0.73993	0.912254	0.917191	0.0224103	0.0172386	0.939601	0.0431604	0.937873	0.0157741	0.0082574	0.953647	0.0380956	0	0.0731069	0	0.0280837	0.972197	0.0802617	2647711	8248	0	7596503	219391	860719677	858782800	8521977	8502800	3570543	5050197	219502	7671569	15614965	0	15530922	293484	15996496	734797	381531	5240743	1493855	0	17024777	17024777	8620740	17022519	0	0	17024777	1244628	1719502477	8449681	23751010	21103299	0	101	13601	0	707	0.622857	0.653061	0.304643	0.392847	0.384615	0.917808	0	0	2.59221	0.970582	0.867383
B15-28_1_1	0.978331	1	0	0	0.00431394	0.979603	0.977059	0.00418131	0.00444692	0.908262	0.929361	0.928379	0.0336446	0.0128309	0.962024	0.0251451	0.939316	0.0314029	0.00963391	0.970719	0.0196471	0	0.0212841	0	0.0148131	0.985796	0.412695	28923260	775182	0	128435514	1854207	15469732670	15429555476	153165670	152767876	64683753	68614042	1931129	128685379	284022416	0	284322849	3925407	294315418	7692721	10293002	22543625	21610697	0	305933546	305933546	133297795	305913982	0	0	305933546	6511520	30899288146	152179625	341632882	312709622	0	101	24851	0	12234	0.642358	0.707317	0.285834	0.307368	0.440476	0.890566	0	0	1.18844	0.327398	0.335485
B16-47_1_2	0.938033	1	0	0	0.00477808	0.938975	0.93709	0.00378645	0.00577171	0.871409	0.912101	0.928975	0.0165693	0.0107158	0.945545	0.0437396	0.945926	0.0127199	0.0063541	0.958646	0.0349996	0	0.107801	0	0.0209691	0.979612	0.0785949	5757420	47366	0	23588019	496199	2620639425	2615377325	25946925	25894825	9922908	15095205	505213	23841777	48159703	0	47284928	555528	49018686	2267536	858983	7021108	4556822	0	51841750	51841750	25018113	51837999	0	0	51841750	5588618	5236016750	25732983	61023886	55266466	0	101	13910	0	1678	0.714628	0.821918	0.282341	0.230175	0.529412	0.945205	0	0	2.84442	1.04083	0.975597
B16-48_1_1	0.981417	1	0	0	0.00413037	0.982269	0.980566	0.00416265	0.00409803	0.892368	0.924521	0.909264	0.0450166	0.0197748	0.954281	0.0259441	0.924909	0.0413282	0.0130702	0.966238	0.0206922	0	0.0175292	0	0.0198959	0.980975	0.36626	29359567	610567	0	98007237	1903997	11892662736	11872036920	117749136	117544920	49505045	48651938	1989526	98173262	213944525	0	217534219	4652897	224536668	6104491	10592143	17445272	17759837	0	235294056	235294056	98156983	235207570	0	0	235294056	4124525	23764699656	116954590	269108784	239749217	0	101	27128	0	12855	0.602486	0.652778	0.293336	0.347401	0.375	0.863636	0	0	1.02754	0.254062	0.255677
BB0280_CH_AffF_2	0.991532	1	0	0	0.00237455	0.993727	0.989337	0.00219636	0.00255353	0.931153	0.950033	0.939105	0.0294634	0.0151759	0.968569	0.0162554	0.945668	0.0280745	0.0129634	0.973742	0.0132942	0	0.010369	0	0.0136985	0.987648	0.44125	4628016	256347	0	27790605	349750	3391374869	3376390408	33577969	33429608	7448672	8621720	385977	27966098	62927167	0	63659435	1016901	64901441	1089235	1974274	3088023	3348142	0	67007577	67007577	16070392	67003153	0	0	67007577	694801	6767765277	33370125	72207869	67579853	0	101	21758	0	6061	0.479067	0.459144	0.309484	0.402712	0.2	0.75	0	0	0.920882	0.235716	0.228179
BEG_1025-1_T999_R1	0.981564	1	0	0	0.00397518	0.990313	0.972815	0.00179439	0.00619521	0.937764	0.913958	0.955377	0.016303	0.00989418	0.97168	0.0184257	0.964788	0.0142657	0.00639499	0.979054	0.0145509	0	0.0186225	0	0.011581	0.989046	0.443351	13341585	1890089	0	56189948	612073	6628771804	6511647053	65631404	64471753	11894581	40341002	658361	55262119	124297584	0	118908792	1287264	126418656	2397237	2121072	8985755	11194365	0	130103157	130103157	52235583	130098993	0	0	130103157	2422851	13140418857	64294771	145888346	132546761	0	101	21326	0	7631	0.447577	0.415842	0.305564	0.378933	0.18	0.695701	0	0	0.920579	0.229907	0.22153
BEG_1078-1_T1071_R1	0.98717	1	0	0	0.0040527	0.995663	0.978677	0.0018783	0.00626483	0.939068	0.912388	0.951273	0.0172997	0.0113537	0.968573	0.0200737	0.962443	0.0149572	0.00707281	0.9774	0.0155271	0	0.0256462	0	0.0122475	0.988405	0.434576	18803368	1784085	0	74992889	866837	8913774291	8761703641	88255191	86749541	16742786	54890549	929863	73890419	166477268	0	159672250	1986949	169504792	3512991	3027524	12195563	15332482	0	175004732	175004732	71633335	174925529	0	0	175004732	4488201	17675477932	86552819	196082585	177279217	0	101	21988	0	8606	0.519599	0.521739	0.302335	0.386765	0.264706	0.787037	0	0	0.997843	0.275619	0.269619
BEG_1230-1_T1227_R1	0.981249	1	0	0	0.00400589	0.989957	0.97254	0.0017925	0.00625892	0.922576	0.908433	0.940206	0.0260749	0.0154206	0.966281	0.0182986	0.951976	0.023334	0.00997794	0.97531	0.0147118	0	0.0179102	0	0.0129165	0.987535	0.431529	8584033	1105574	0	33649893	420454	4025274907	3954457242	39854207	39153042	7215312	24750631	440328	33310798	74283073	0	71772828	1218342	76343182	1445725	2060109	5981095	7234421	0	79007249	79007249	31965943	78982434	0	0	79007249	1415034	7979732149	39049926	89101084	80517051	0	101	21534	0	6587	0.489826	0.484848	0.307465	0.400468	0.217391	0.758621	0	0	0.959068	0.250375	0.24395
BEG_14-4_T65_R1	0.982549	1	0	0	0.00396227	0.991691	0.973406	0.0017788	0.00618675	0.922275	0.901275	0.938656	0.0295071	0.0147222	0.968163	0.0171145	0.950112	0.0270488	0.00914637	0.977161	0.0136931	0	0.0097096	0	0.0128022	0.987954	0.454547	13863109	2624994	0	50130167	604288	5995254253	5884714601	59358953	58264501	10664374	36407268	650099	49561812	110407972	0	106011023	1731680	113878704	2013070	3470732	8555392	11612431	0	117623454	117623454	47071642	117588814	0	0	117623454	1142077	11879968854	58077399	133575711	119712602	0	101	22261	0	7605	0.452242	0.413793	0.306942	0.381833	0.181818	0.717949	0	0	0.89588	0.222721	0.21619
BEG_1438-1_T1339_R1	0.984077	1	0	0	0.00403607	0.992946	0.975207	0.00178641	0.00632665	0.928983	0.913932	0.944015	0.0248566	0.0143549	0.968872	0.0167733	0.954431	0.0222482	0.0101263	0.976679	0.0131948	0	0.00916543	0	0.0125949	0.988167	0.448917	14066900	2249414	0	57457648	677778	6767878498	6646972408	67008698	65811608	12090201	42053085	732904	56599400	125384389	0	121388742	1906616	128685849	2227841	3301460	8490698	11431564	0	132820306	132820306	54143286	132796755	0	0	132820306	1217355	13414850906	65655741	149036384	134969484	0	101	22456	0	8227	0.463673	0.4375	0.307905	0.393017	0.190476	0.727273	0	0	0.898731	0.218075	0.213476
BEG_851-1_T840_R1	0.978502	1	0	0	0.00410721	0.986809	0.970195	0.00194573	0.0063057	0.908944	0.903259	0.928914	0.0308318	0.0230432	0.959746	0.017211	0.947082	0.0270342	0.0120594	0.974116	0.0138248	0	0.0122421	0	0.017624	0.983916	0.340175	23361188	1075627	0	61190896	990377	7510315964	7383873357	74359564	73107657	14613075	46560455	1097776	60585985	136984378	0	133201085	3398114	141531054	2538053	4546676	13350540	14266136	0	147467221	147467221	61173530	147444957	0	0	147467221	1805303	14894189321	72958255	174068317	150707129	0	101	22181	0	10033	0.675882	0.767442	0.290333	0.274329	0.481865	0.922481	0	0	1.25527	0.365747	0.363526
BEG_887-1_T1240_R1	0.977068	1	0	0	0.00391248	0.985185	0.968951	0.00183862	0.00602109	0.910551	0.892469	0.931922	0.0278864	0.0223126	0.959808	0.0178794	0.952005	0.0239432	0.0096848	0.975948	0.0143675	0	0.00759251	0	0.0144684	0.986386	0.426984	25257094	880733	0	59109385	804214	7158516400	7040553854	70876400	69708454	13161768	42391809	867773	58267563	131014060	0	125467590	3136816	134934460	2513578	3920400	14731735	15117264	0	140584854	140584854	55553577	140272848	0	0	140584854	1067392	14199070254	69577651	169141475	143884381	0	101	23039	0	9843	0.588385	0.632653	0.299375	0.359304	0.35	0.856944	0	0	1.06728	0.291876	0.29145
BEG_916-1_T916_R1	0.985305	1	0	0	0.00373839	0.993623	0.976988	0.00164766	0.00586472	0.936048	0.913104	0.950008	0.02045	0.0134708	0.970458	0.0160714	0.961552	0.0176696	0.00819232	0.979222	0.0125857	0	0.0127135	0	0.0120354	0.988756	0.456566	15566849	1778596	0	53960875	607218	6324287609	6218407491	62616709	61568391	10420267	36469241	657354	53394379	117976822	0	113393875	1672872	120516405	1995823	2539583	8295670	10791225	0	124185100	124185100	46889508	124177773	0	0	124185100	1578825	12542695100	61419112	141604007	126037158	0	101	21206	0	7137	0.454628	0.416667	0.306667	0.382578	0.1841	0.708333	0	0	0.920563	0.223607	0.216303
BON_B09-27-1_1	0.963574	1	0	0	0.00964967	0.965565	0.961583	0.00977701	0.00952181	0.881232	0.896422	0.914546	0.0395239	0.0184869	0.95407	0.0274435	0.929355	0.0359648	0.0123969	0.96532	0.0222836	0	0.0227784	0	0.0179879	0.98284	0.38081	6845618	548130	0	24409653	427198	2977239216	2964962060	29477616	29356060	29108484	28231793	447121	24467224	53806085	0	52739796	1087650	56131424	1614602	2325339	5137747	6093880	0	58833676	58833676	57340277	58829242	0	0	58833676	1340137	5942201276	29159362	67903397	61057779	0	101	22106	0	5808	0.587053	0.642857	0.309954	0.374306	0.333333	0.867925	0	0	1.10913	0.311259	0.314297
BON_B12-33-2_1	0.962183	1	0	0	0.00990965	0.964512	0.959854	0.00983037	0.00998931	0.875009	0.899217	0.9094	0.0462338	0.0140518	0.955634	0.0303146	0.920077	0.0445305	0.0109325	0.964607	0.0244602	0	0.028111	0	0.0144537	0.985482	0.325236	5132354	421442	0	25260809	371981	2999370235	2984886835	29696735	29553335	29484930	29816965	370467	25250172	53882005	0	53278643	832572	56621358	1796140	2739353	5152181	5971427	0	59250070	59250070	59301895	59246651	0	0	59250070	1665578	5984257070	29373071	66711156	61578802	0	101	21349	0	5004	0.51678	0.521739	0.309637	0.406067	0.245783	0.794521	0	0	0.978438	0.270774	0.264526
BON_B12-71_2_R1	0.990455	1	0	0	0.00231765	0.991803	0.989107	0.00185061	0.00278598	0.920903	0.924208	0.929778	0.0352287	0.0214158	0.965007	0.0135774	0.95665	0.0262837	0.00640406	0.982934	0.0106618	0	0.00470172	0	0.00923161	0.991184	0.46964	47475757	743460	0	89832206	797146	10437678956	10409300885	103343356	103062385	19316023	29000073	837023	89623409	191911529	0	190761747	4420349	199182933	2802459	7271404	15398098	15643994	0	206405741	206405741	48316096	206405400	0	0	206405741	970461	20846979841	102902521	255870659	208394902	0	101	23059	0	11218	0.429897	0.382022	0.30946	0.37904	0.152542	0.689655	0	0	0.858911	0.176404	0.168678
BON_B12-74-1_1	0.964067	1	0	0	0.00971488	0.96614	0.961993	0.0098354	0.00959384	0.878837	0.8972	0.911594	0.0425335	0.0174334	0.954127	0.0284391	0.923733	0.0399431	0.01333	0.963676	0.0229941	0	0.0244854	0	0.0183712	0.982457	0.363669	5857959	493258	0	24676201	440590	3030745178	3017735570	30007378	29878570	29808591	28951686	461815	24674788	54591671	0	53729664	1044017	57138827	1703104	2547156	5207999	6156284	0	59885948	59885948	58760277	59866234	0	0	59885948	1466331	6048480748	29691406	67976025	62118066	0	101	20990	0	4403	0.535674	0.547368	0.308355	0.401508	0.271739	0.815341	0	0	1.0345	0.293694	0.290085
BON_B12-76-1_2	0.954133	1	0	0	0.00461998	0.958109	0.950158	0.00391645	0.00532939	0.862597	0.923499	0.904064	0.0511132	0.0188742	0.955177	0.0259488	0.915675	0.0489694	0.0136427	0.964645	0.0217125	0	0.02647	0	0.0193931	0.981423	0.347651	8183169	308758	0	33253799	627804	3992508790	3959374225	39529790	39201725	15636467	21101055	657647	33167681	71178303	0	72708467	1485998	75202525	2042992	4024222	7519984	6023048	0	78731515	78731515	36737522	78708586	0	0	78731515	2084025	7951883015	38974602	90699436	82516267	0	101	22753	0	6793	0.586143	0.630769	0.304884	0.375026	0.333333	0.859649	0	0	1.00133	0.271363	0.265888
